32;666;106;926;Sagrada Família 401, Barcelona, Spain 08013;Sagrada Família 401, Barcelona, Spain 08013;2730;5
33;646;82;377;159 Birch Street, San Antonio, TX 78201;Red Square 1, Moscow, Russia 109012;2362;2
34;930;587;620;987 Cedar Lane, Philadelphia, PA 19101;Shibuya Crossing 2, Tokyo, Japan 150-0043;1866;2
35;812;620;82;246 Spruce Road, Dallas, TX 75201;Piazza San Marco 1, Venice, Italy 30124;3113;3
36;55;805;884;Table Mountain Rd, Cape Town, South Africa 8001;Sagrada Família 401, Barcelona, Spain 08013;1535;5
37;763;352;869;Red Square 1, Moscow, Russia 109012;Marina Bay Sands 10, Singapore 018956;4322;3
38;323;897;451;444 Lake View, Denver, CO 80201;Red Square 1, Moscow, Russia 109012;4779;5
39;417;905;761;Sagrada Família 401, Barcelona, Spain 08013;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;2193;2
40;235;203;792;246 Spruce Road, Dallas, TX 75201;CN Tower 301, Toronto, Canada M5V 2T6;4154;2
41;716;472;800;CN Tower 301, Toronto, Canada M5V 2T6;444 Lake View, Denver, CO 80201;1560;3
42;317;888;342;Piazza San Marco 1, Venice, Italy 30124;864 Palm Drive, San Jose, CA 95101;3665;2
43;502;933;309;Forbidden City 4, Beijing, China 100006;Table Mountain Rd, Cape Town, South Africa 8001;1338;2
44;579;488;238;Burj Khalifa 1, Dubai, UAE;864 Palm Drive, San Jose, CA 95101;1987;2
45;494;953;99;Gyeongbokgung Palace 161, Seoul, South Korea 03045;444 Lake View, Denver, CO 80201;4013;3
46;329;954;443;333 River Road, Seattle, WA 98101;Marina Bay Sands 10, Singapore 018956;1063;5
47;847;708;336;Forbidden City 4, Beijing, China 100006;555 Mountain Street, Washington, DC 20001;1532;5
48;550;705;489;Piazza San Marco 1, Venice, Italy 30124;Red Square 1, Moscow, Russia 109012;1410;5
49;61;616;599;123 Main Street, New York, NY 10001;Taj Mahal, Agra, India 282001;4704;5
50;565;556;911;Taj Mahal, Agra, India 282001;753 Willow Avenue, San Diego, CA 92101;4116;2
51;479;999;495;Marina Bay Sands 10, Singapore 018956;555 Mountain Street, Washington, DC 20001;2218;4
52;236;476;372;222 Park Avenue, Boston, MA 02101;Gyeongbokgung Palace 161, Seoul, South Korea 03045;3532;5
53;235;20;209;CN Tower 301, Toronto, Canada M5V 2T6;246 Spruce Road, Dallas, TX 75201;3687;2
54;862;137;116;123 Main Street, New York, NY 10001;Piazza San Marco 1, Venice, Italy 30124;3260;2
55;215;877;416;246 Spruce Road, Dallas, TX 75201;444 Lake View, Denver, CO 80201;3308;3
56;325;879;649;987 Cedar Lane, Philadelphia, PA 19101;Champs-Élysées 75, Paris, France 75008;1730;4
57;736;748;535;159 Birch Street, San Antonio, TX 78201;246 Spruce Road, Dallas, TX 75201;1526;2
58;548;409;702;Brandenburger Tor 1, Berlin, Germany 10117;Piazza San Marco 1, Venice, Italy 30124;3312;2
59;283;904;70;246 Spruce Road, Dallas, TX 75201;444 Lake View, Denver, CO 80201;1508;4
60;636;94;413;654 Maple Drive, Phoenix, AZ 85001;Table Mountain Rd, Cape Town, South Africa 8001;4837;4
61;5;336;274;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;Sydney Opera House, Sydney, Australia 2000;1103;5
62;481;260;580;333 River Road, Seattle, WA 98101;789 Pine Road, Chicago, IL 60601;1817;4
63;455;792;428;Gyeongbokgung Palace 161, Seoul, South Korea 03045;Piazza San Marco 1, Venice, Italy 30124;4313;2
64;797;364;719;CN Tower 301, Toronto, Canada M5V 2T6;Sydney Opera House, Sydney, Australia 2000;4004;2
65;793;34;739;Brandenburger Tor 1, Berlin, Germany 10117;864 Palm Drive, San Jose, CA 95101;2713;3
66;44;833;419;Burj Khalifa 1, Dubai, UAE;Brandenburger Tor 1, Berlin, Germany 10117;3567;3
67;903;953;860;333 River Road, Seattle, WA 98101;Sagrada Família 401, Barcelona, Spain 08013;4242;3
68;579;785;574;Marina Bay Sands 10, Singapore 018956;753 Willow Avenue, San Diego, CA 92101;3877;2
69;537;538;629;555 Mountain Street, Washington, DC 20001;Marina Bay Sands 10, Singapore 018956;3662;3
70;79;695;708;Sagrada Família 401, Barcelona, Spain 08013;222 Park Avenue, Boston, MA 02101;3545;4
71;53;801;68;444 Lake View, Denver, CO 80201;753 Willow Avenue, San Diego, CA 92101;2532;4
72;199;418;945;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;3570;4
73;763;867;340;321 Elm Boulevard, Houston, TX 77001;321 Elm Boulevard, Houston, TX 77001;4390;5
74;267;419;571;Forbidden City 4, Beijing, China 100006;Marina Bay Sands 10, Singapore 018956;2363;5
75;877;983;785;753 Willow Avenue, San Diego, CA 92101;Shibuya Crossing 2, Tokyo, Japan 150-0043;4582;4
76;479;103;684;222 Park Avenue, Boston, MA 02101;Forbidden City 4, Beijing, China 100006;3999;5
77;413;410;551;666 Ocean Avenue, Miami, FL 33101;Burj Khalifa 1, Dubai, UAE;1956;5
78;629;114;957;753 Willow Avenue, San Diego, CA 92101;Brandenburger Tor 1, Berlin, Germany 10117;4628;4
79;398;933;893;Gyeongbokgung Palace 161, Seoul, South Korea 03045;Taj Mahal, Agra, India 282001;2956;3
80;394;573;751;987 Cedar Lane, Philadelphia, PA 19101;123 Main Street, New York, NY 10001;1860;4
81;104;163;998;666 Ocean Avenue, Miami, FL 33101;Burj Khalifa 1, Dubai, UAE;4343;2
82;312;321;298;Taj Mahal, Agra, India 282001;Forbidden City 4, Beijing, China 100006;2433;4
83;226;499;598;456 Oak Avenue, Los Angeles, CA 90001;666 Ocean Avenue, Miami, FL 33101;2826;3
84;765;310;232;456 Oak Avenue, Los Angeles, CA 90001;321 Elm Boulevard, Houston, TX 77001;2505;2
85;504;53;670;789 Pine Road, Chicago, IL 60601;789 Pine Road, Chicago, IL 60601;1846;5
86;109;90;677;Taj Mahal, Agra, India 282001;Gyeongbokgung Palace 161, Seoul, South Korea 03045;1112;5
87;454;783;848;864 Palm Drive, San Jose, CA 95101;Taj Mahal, Agra, India 282001;2869;5
88;231;310;820;Taj Mahal, Agra, India 282001;222 Park Avenue, Boston, MA 02101;4889;2
89;77;699;261;Brandenburger Tor 1, Berlin, Germany 10117;321 Elm Boulevard, Houston, TX 77001;1320;2
90;832;812;326;Red Square 1, Moscow, Russia 109012;987 Cedar Lane, Philadelphia, PA 19101;2916;4
91;15;764;596;222 Park Avenue, Boston, MA 02101;555 Mountain Street, Washington, DC 20001;4896;2
92;140;718;549;Sydney Opera House, Sydney, Australia 2000;864 Palm Drive, San Jose, CA 95101;3420;5
93;349;637;772;Marina Bay Sands 10, Singapore 018956;Gyeongbokgung Palace 161, Seoul, South Korea 03045;4515;3
94;770;800;916;321 Elm Boulevard, Houston, TX 77001;Brandenburger Tor 1, Berlin, Germany 10117;3776;2
95;939;831;203;Shibuya Crossing 2, Tokyo, Japan 150-0043;Piazza San Marco 1, Venice, Italy 30124;3538;4
96;687;936;961;Brandenburger Tor 1, Berlin, Germany 10117;864 Palm Drive, San Jose, CA 95101;4073;4
97;223;191;920;Sydney Opera House, Sydney, Australia 2000;246 Spruce Road, Dallas, TX 75201;2978;2
98;290;11;442;159 Birch Street, San Antonio, TX 78201;864 Palm Drive, San Jose, CA 95101;2758;5
99;554;283;663;654 Maple Drive, Phoenix, AZ 85001;Table Mountain Rd, Cape Town, South Africa 8001;3544;5
100;866;700;44;333 River Road, Seattle, WA 98101;864 Palm Drive, San Jose, CA 95101;2603;4
101;954;304;43;Champs-Élysées 75, Paris, France 75008;Burj Khalifa 1, Dubai, UAE;4851;3
102;275;507;344;159 Birch Street, San Antonio, TX 78201;Champs-Élysées 75, Paris, France 75008;2401;5
103;838;920;450;246 Spruce Road, Dallas, TX 75201;666 Ocean Avenue, Miami, FL 33101;3568;3
104;262;198;41;333 River Road, Seattle, WA 98101;222 Park Avenue, Boston, MA 02101;4994;5
105;43;40;610;Red Square 1, Moscow, Russia 109012;Brandenburger Tor 1, Berlin, Germany 10117;3293;4
106;112;637;109;753 Willow Avenue, San Diego, CA 92101;Taj Mahal, Agra, India 282001;4526;3
107;730;625;753;789 Pine Road, Chicago, IL 60601;222 Park Avenue, Boston, MA 02101;3455;5
108;438;989;297;CN Tower 301, Toronto, Canada M5V 2T6;Shibuya Crossing 2, Tokyo, Japan 150-0043;4775;4
109;329;779;328;Sydney Opera House, Sydney, Australia 2000;333 River Road, Seattle, WA 98101;1165;2
110;464;721;698;CN Tower 301, Toronto, Canada M5V 2T6;Forbidden City 4, Beijing, China 100006;1991;4
111;885;942;458;Gyeongbokgung Palace 161, Seoul, South Korea 03045;321 Elm Boulevard, Houston, TX 77001;3614;5
112;941;457;427;Burj Khalifa 1, Dubai, UAE;555 Mountain Street, Washington, DC 20001;1551;3
113;269;985;88;864 Palm Drive, San Jose, CA 95101;987 Cedar Lane, Philadelphia, PA 19101;1809;3
114;234;665;2;444 Lake View, Denver, CO 80201;Piazza San Marco 1, Venice, Italy 30124;2724;4
115;214;417;516;Champs-Élysées 75, Paris, France 75008;CN Tower 301, Toronto, Canada M5V 2T6;4254;3
116;393;236;301;Taj Mahal, Agra, India 282001;CN Tower 301, Toronto, Canada M5V 2T6;1203;3
117;172;985;26;321 Elm Boulevard, Houston, TX 77001;Table Mountain Rd, Cape Town, South Africa 8001;1763;3
118;556;733;117;789 Pine Road, Chicago, IL 60601;Burj Khalifa 1, Dubai, UAE;1300;5
119;786;101;32;Table Mountain Rd, Cape Town, South Africa 8001;555 Mountain Street, Washington, DC 20001;1706;2
120;270;499;840;246 Spruce Road, Dallas, TX 75201;321 Elm Boulevard, Houston, TX 77001;4157;3
121;925;114;294;Red Square 1, Moscow, Russia 109012;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;2410;3
122;86;661;219;321 Elm Boulevard, Houston, TX 77001;753 Willow Avenue, San Diego, CA 92101;1668;5
123;62;349;385;Champs-Élysées 75, Paris, France 75008;654 Maple Drive, Phoenix, AZ 85001;4234;5
124;778;396;738;666 Ocean Avenue, Miami, FL 33101;654 Maple Drive, Phoenix, AZ 85001;3593;2
125;777;178;233;Sagrada Família 401, Barcelona, Spain 08013;222 Park Avenue, Boston, MA 02101;1877;4
126;955;423;249;Sagrada Família 401, Barcelona, Spain 08013;444 Lake View, Denver, CO 80201;1620;2
127;519;430;439;Piazza San Marco 1, Venice, Italy 30124;Forbidden City 4, Beijing, China 100006;3905;3
128;809;684;700;Sagrada Família 401, Barcelona, Spain 08013;321 Elm Boulevard, Houston, TX 77001;3371;3
129;170;623;64;654 Maple Drive, Phoenix, AZ 85001;789 Pine Road, Chicago, IL 60601;4699;3
130;585;295;953;444 Lake View, Denver, CO 80201;Burj Khalifa 1, Dubai, UAE;3811;4
131;781;784;55;Sagrada Família 401, Barcelona, Spain 08013;333 River Road, Seattle, WA 98101;3905;4
132;838;354;62;333 River Road, Seattle, WA 98101;Table Mountain Rd, Cape Town, South Africa 8001;4676;3
133;207;543;435;Brandenburger Tor 1, Berlin, Germany 10117;CN Tower 301, Toronto, Canada M5V 2T6;1999;3
134;241;392;849;Burj Khalifa 1, Dubai, UAE;Sydney Opera House, Sydney, Australia 2000;4978;5
135;130;596;280;Champs-Élysées 75, Paris, France 75008;Table Mountain Rd, Cape Town, South Africa 8001;1330;5
136;880;888;465;Gyeongbokgung Palace 161, Seoul, South Korea 03045;456 Oak Avenue, Los Angeles, CA 90001;4910;3
137;864;976;234;456 Oak Avenue, Los Angeles, CA 90001;246 Spruce Road, Dallas, TX 75201;3360;2
138;269;195;399;987 Cedar Lane, Philadelphia, PA 19101;Sagrada Família 401, Barcelona, Spain 08013;3201;4
139;592;683;545;Table Mountain Rd, Cape Town, South Africa 8001;Taj Mahal, Agra, India 282001;4303;2
140;519;393;964;Shibuya Crossing 2, Tokyo, Japan 150-0043;555 Mountain Street, Washington, DC 20001;2908;5
141;837;959;157;246 Spruce Road, Dallas, TX 75201;123 Main Street, New York, NY 10001;1890;4
142;470;668;653;123 Main Street, New York, NY 10001;Forbidden City 4, Beijing, China 100006;4693;5
143;987;96;982;Sagrada Família 401, Barcelona, Spain 08013;Piazza San Marco 1, Venice, Italy 30124;1828;2
144;772;243;106;654 Maple Drive, Phoenix, AZ 85001;789 Pine Road, Chicago, IL 60601;2123;2
145;972;811;657;222 Park Avenue, Boston, MA 02101;CN Tower 301, Toronto, Canada M5V 2T6;2841;2
146;407;150;143;Brandenburger Tor 1, Berlin, Germany 10117;555 Mountain Street, Washington, DC 20001;2883;2
147;992;866;690;Champs-Élysées 75, Paris, France 75008;654 Maple Drive, Phoenix, AZ 85001;2475;2
148;441;711;701;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;321 Elm Boulevard, Houston, TX 77001;1404;5
149;423;14;921;864 Palm Drive, San Jose, CA 95101;Shibuya Crossing 2, Tokyo, Japan 150-0043;2828;2
150;563;326;515;123 Main Street, New York, NY 10001;159 Birch Street, San Antonio, TX 78201;2544;2
151;395;433;71;789 Pine Road, Chicago, IL 60601;Champs-Élysées 75, Paris, France 75008;2610;4
152;582;305;569;753 Willow Avenue, San Diego, CA 92101;753 Willow Avenue, San Diego, CA 92101;4090;3
153;999;77;58;Sagrada Família 401, Barcelona, Spain 08013;864 Palm Drive, San Jose, CA 95101;3442;5
154;86;325;844;555 Mountain Street, Washington, DC 20001;Brandenburger Tor 1, Berlin, Germany 10117;2387;2
155;554;257;746;Forbidden City 4, Beijing, China 100006;987 Cedar Lane, Philadelphia, PA 19101;3553;4
156;783;508;933;Table Mountain Rd, Cape Town, South Africa 8001;Table Mountain Rd, Cape Town, South Africa 8001;4031;3
157;385;928;992;Marina Bay Sands 10, Singapore 018956;222 Park Avenue, Boston, MA 02101;3331;5
158;764;941;37;Brandenburger Tor 1, Berlin, Germany 10117;159 Birch Street, San Antonio, TX 78201;3885;5
159;37;294;651;654 Maple Drive, Phoenix, AZ 85001;654 Maple Drive, Phoenix, AZ 85001;2441;2
160;451;839;962;Marina Bay Sands 10, Singapore 018956;654 Maple Drive, Phoenix, AZ 85001;1790;5
161;242;101;897;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;Table Mountain Rd, Cape Town, South Africa 8001;1340;2
162;122;468;903;864 Palm Drive, San Jose, CA 95101;Sagrada Família 401, Barcelona, Spain 08013;1912;5
163;567;958;424;Forbidden City 4, Beijing, China 100006;987 Cedar Lane, Philadelphia, PA 19101;3755;5
164;382;12;604;Brandenburger Tor 1, Berlin, Germany 10117;654 Maple Drive, Phoenix, AZ 85001;3496;5
165;647;818;686;Brandenburger Tor 1, Berlin, Germany 10117;159 Birch Street, San Antonio, TX 78201;1239;2
166;916;690;562;864 Palm Drive, San Jose, CA 95101;444 Lake View, Denver, CO 80201;1195;3
167;430;9;791;Gyeongbokgung Palace 161, Seoul, South Korea 03045;Taj Mahal, Agra, India 282001;1454;5
168;837;594;541;Champs-Élysées 75, Paris, France 75008;123 Main Street, New York, NY 10001;4624;5
169;111;624;581;753 Willow Avenue, San Diego, CA 92101;Burj Khalifa 1, Dubai, UAE;4232;5
170;908;631;935;Marina Bay Sands 10, Singapore 018956;Marina Bay Sands 10, Singapore 018956;1447;3
171;422;949;697;Burj Khalifa 1, Dubai, UAE;666 Ocean Avenue, Miami, FL 33101;3458;5
172;860;719;877;864 Palm Drive, San Jose, CA 95101;789 Pine Road, Chicago, IL 60601;2703;3
173;129;628;631;Burj Khalifa 1, Dubai, UAE;Brandenburger Tor 1, Berlin, Germany 10117;3516;4
174;617;929;173;456 Oak Avenue, Los Angeles, CA 90001;222 Park Avenue, Boston, MA 02101;1452;3
175;836;182;501;Taj Mahal, Agra, India 282001;753 Willow Avenue, San Diego, CA 92101;3212;4
176;252;853;579;444 Lake View, Denver, CO 80201;123 Main Street, New York, NY 10001;4618;3
177;838;979;828;Sydney Opera House, Sydney, Australia 2000;246 Spruce Road, Dallas, TX 75201;1486;5
178;821;751;356;555 Mountain Street, Washington, DC 20001;333 River Road, Seattle, WA 98101;3557;2
179;998;674;205;Champs-Élysées 75, Paris, France 75008;864 Palm Drive, San Jose, CA 95101;2588;4
180;218;795;387;Marina Bay Sands 10, Singapore 018956;321 Elm Boulevard, Houston, TX 77001;2509;4
181;384;529;338;654 Maple Drive, Phoenix, AZ 85001;789 Pine Road, Chicago, IL 60601;2749;4
182;371;928;1000;Table Mountain Rd, Cape Town, South Africa 8001;Forbidden City 4, Beijing, China 100006;2434;2
183;803;974;89;456 Oak Avenue, Los Angeles, CA 90001;Table Mountain Rd, Cape Town, South Africa 8001;3645;2
184;52;847;717;444 Lake View, Denver, CO 80201;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;2300;3
185;80;22;63;Piazza San Marco 1, Venice, Italy 30124;159 Birch Street, San Antonio, TX 78201;3125;2
186;402;863;177;753 Willow Avenue, San Diego, CA 92101;246 Spruce Road, Dallas, TX 75201;2494;2
187;609;370;28;123 Main Street, New York, NY 10001;654 Maple Drive, Phoenix, AZ 85001;3668;4
188;708;901;373;864 Palm Drive, San Jose, CA 95101;Champs-Élysées 75, Paris, France 75008;4725;3
189;847;271;867;Marina Bay Sands 10, Singapore 018956;333 River Road, Seattle, WA 98101;1301;2
190;18;820;984;753 Willow Avenue, San Diego, CA 92101;222 Park Avenue, Boston, MA 02101;2823;4
191;6;338;520;753 Willow Avenue, San Diego, CA 92101;555 Mountain Street, Washington, DC 20001;4990;2
192;18;923;492;246 Spruce Road, Dallas, TX 75201;321 Elm Boulevard, Houston, TX 77001;3711;3
193;600;6;879;Shibuya Crossing 2, Tokyo, Japan 150-0043;123 Main Street, New York, NY 10001;2100;3
194;793;220;798;CN Tower 301, Toronto, Canada M5V 2T6;Sagrada Família 401, Barcelona, Spain 08013;4931;3
195;503;147;284;Sydney Opera House, Sydney, Australia 2000;Piazza San Marco 1, Venice, Italy 30124;2708;4
196;453;975;963;456 Oak Avenue, Los Angeles, CA 90001;CN Tower 301, Toronto, Canada M5V 2T6;3164;4
197;795;177;337;Marina Bay Sands 10, Singapore 018956;159 Birch Street, San Antonio, TX 78201;2846;5
198;44;936;939;Forbidden City 4, Beijing, China 100006;789 Pine Road, Chicago, IL 60601;1155;4
199;195;421;90;789 Pine Road, Chicago, IL 60601;Forbidden City 4, Beijing, China 100006;2660;4
200;595;164;406;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;Sagrada Família 401, Barcelona, Spain 08013;3916;5
201;483;234;461;789 Pine Road, Chicago, IL 60601;Taj Mahal, Agra, India 282001;1565;5
202;236;520;358;Sydney Opera House, Sydney, Australia 2000;CN Tower 301, Toronto, Canada M5V 2T6;3042;5
203;47;602;84;CN Tower 301, Toronto, Canada M5V 2T6;CN Tower 301, Toronto, Canada M5V 2T6;2665;3
204;406;539;675;321 Elm Boulevard, Houston, TX 77001;333 River Road, Seattle, WA 98101;3195;5
205;149;505;464;Forbidden City 4, Beijing, China 100006;Forbidden City 4, Beijing, China 100006;4933;4
206;227;111;69;666 Ocean Avenue, Miami, FL 33101;321 Elm Boulevard, Houston, TX 77001;3697;4
207;148;544;147;Burj Khalifa 1, Dubai, UAE;Champs-Élysées 75, Paris, France 75008;2497;5
208;940;24;790;123 Main Street, New York, NY 10001;864 Palm Drive, San Jose, CA 95101;2806;3
209;713;448;919;Brandenburger Tor 1, Berlin, Germany 10117;123 Main Street, New York, NY 10001;1695;5
210;363;169;362;789 Pine Road, Chicago, IL 60601;CN Tower 301, Toronto, Canada M5V 2T6;2531;2
211;947;132;967;456 Oak Avenue, Los Angeles, CA 90001;444 Lake View, Denver, CO 80201;3463;3
212;556;308;922;Sagrada Família 401, Barcelona, Spain 08013;789 Pine Road, Chicago, IL 60601;4553;3
213;585;649;394;864 Palm Drive, San Jose, CA 95101;246 Spruce Road, Dallas, TX 75201;2777;3
214;524;376;144;CN Tower 301, Toronto, Canada M5V 2T6;321 Elm Boulevard, Houston, TX 77001;3361;5
215;653;561;583;555 Mountain Street, Washington, DC 20001;Red Square 1, Moscow, Russia 109012;1713;5
216;432;225;466;444 Lake View, Denver, CO 80201;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;4772;3
217;532;448;178;Shibuya Crossing 2, Tokyo, Japan 150-0043;246 Spruce Road, Dallas, TX 75201;2496;5
218;466;817;794;Table Mountain Rd, Cape Town, South Africa 8001;Burj Khalifa 1, Dubai, UAE;1102;3
219;403;554;146;987 Cedar Lane, Philadelphia, PA 19101;CN Tower 301, Toronto, Canada M5V 2T6;3174;5
220;161;460;456;159 Birch Street, San Antonio, TX 78201;666 Ocean Avenue, Miami, FL 33101;3626;4
221;624;356;35;Table Mountain Rd, Cape Town, South Africa 8001;Champs-Élysées 75, Paris, France 75008;1997;5
222;924;94;494;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;Piazza San Marco 1, Venice, Italy 30124;1648;2
223;385;28;983;Sydney Opera House, Sydney, Australia 2000;Shibuya Crossing 2, Tokyo, Japan 150-0043;2935;5
224;725;669;927;654 Maple Drive, Phoenix, AZ 85001;123 Main Street, New York, NY 10001;2072;5
225;785;98;313;Gyeongbokgung Palace 161, Seoul, South Korea 03045;Gyeongbokgung Palace 161, Seoul, South Korea 03045;3535;2
226;282;343;681;222 Park Avenue, Boston, MA 02101;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;4031;2
227;418;405;303;Sagrada Família 401, Barcelona, Spain 08013;987 Cedar Lane, Philadelphia, PA 19101;2587;2
228;954;711;704;654 Maple Drive, Phoenix, AZ 85001;Piazza San Marco 1, Venice, Italy 30124;3406;5
229;878;219;434;666 Ocean Avenue, Miami, FL 33101;Taj Mahal, Agra, India 282001;2748;2
230;429;62;482;666 Ocean Avenue, Miami, FL 33101;444 Lake View, Denver, CO 80201;1519;4
231;599;269;500;Brandenburger Tor 1, Berlin, Germany 10117;123 Main Street, New York, NY 10001;3810;5
232;250;956;846;Red Square 1, Moscow, Russia 109012;Champs-Élysées 75, Paris, France 75008;4717;5
233;974;228;824;Table Mountain Rd, Cape Town, South Africa 8001;Marina Bay Sands 10, Singapore 018956;3498;3
234;169;949;818;987 Cedar Lane, Philadelphia, PA 19101;Marina Bay Sands 10, Singapore 018956;4096;4
235;865;361;384;Piazza San Marco 1, Venice, Italy 30124;246 Spruce Road, Dallas, TX 75201;2143;3
236;974;492;318;Red Square 1, Moscow, Russia 109012;Taj Mahal, Agra, India 282001;4940;2
237;24;277;947;753 Willow Avenue, San Diego, CA 92101;666 Ocean Avenue, Miami, FL 33101;1825;2
238;849;130;305;CN Tower 301, Toronto, Canada M5V 2T6;Champs-Élysées 75, Paris, France 75008;4990;4
239;328;498;546;654 Maple Drive, Phoenix, AZ 85001;Gyeongbokgung Palace 161, Seoul, South Korea 03045;1339;2
240;869;20;548;444 Lake View, Denver, CO 80201;Sydney Opera House, Sydney, Australia 2000;4892;3
241;87;950;383;123 Main Street, New York, NY 10001;753 Willow Avenue, San Diego, CA 92101;3088;5
242;281;991;683;Marina Bay Sands 10, Singapore 018956;CN Tower 301, Toronto, Canada M5V 2T6;2786;4
243;185;916;386;159 Birch Street, San Antonio, TX 78201;Red Square 1, Moscow, Russia 109012;2571;3
244;524;316;195;444 Lake View, Denver, CO 80201;321 Elm Boulevard, Houston, TX 77001;3871;5
245;374;495;971;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;789 Pine Road, Chicago, IL 60601;4553;4
246;841;196;732;Forbidden City 4, Beijing, China 100006;666 Ocean Avenue, Miami, FL 33101;1986;4
247;558;877;736;Forbidden City 4, Beijing, China 100006;Red Square 1, Moscow, Russia 109012;2006;5
248;14;587;366;987 Cedar Lane, Philadelphia, PA 19101;Gyeongbokgung Palace 161, Seoul, South Korea 03045;1553;2
249;60;740;42;Table Mountain Rd, Cape Town, South Africa 8001;Piazza San Marco 1, Venice, Italy 30124;2914;5
250;242;627;455;Red Square 1, Moscow, Russia 109012;246 Spruce Road, Dallas, TX 75201;3146;4
251;368;134;9;444 Lake View, Denver, CO 80201;456 Oak Avenue, Los Angeles, CA 90001;1484;2
252;922;750;918;987 Cedar Lane, Philadelphia, PA 19101;789 Pine Road, Chicago, IL 60601;3279;2
